,sentence,pos_tag
42,"Prabowo Dorong Sinergi Ekonomi Indonesia-Brasil, Nyatakan Ingin Gabung BRICS","[('Prabowo', np.str_('NNP')), ('Dorong', np.str_('NNP')), ('Sinergi', np.str_('NNP')), ('Ekonomi', np.str_('NNP')), ('Indonesia-Brasil', np.str_('NNP')), (',', 'SYM'), ('Nyatakan', np.str_('NNP')), ('Ingin', np.str_('ADV')), ('Gabung', np.str_('NNP')), ('BRICS', np.str_('NNP'))]"
43,"Presiden Prabowo Subianto menyoroti banyaknya kesamaan antara Indonesia dan Brasil, mulai dari sumber daya alam maupun visi strategis untuk masa depan.","[('Presiden', np.str_('NN')), ('Prabowo', np.str_('NNP')), ('Subianto', np.str_('NNP')), ('menyoroti', np.str_('VB')), ('banyak', np.str_('JJ')), ('nya', np.str_('DT')), ('kesamaan', np.str_('NN')), ('antara', np.str_('IN')), ('Indonesia', np.str_('NNP')), ('dan', np.str_('CC')), ('Brasil', np.str_('NNP')), (',', 'SYM'), ('mulai', np.str_('VB')), ('dari', np.str_('IN')), ('sumber', np.str_('NN')), ('daya', np.str_('NN')), ('alam', np.str_('NN')), ('maupun', np.str_('CC')), ('visi', np.str_('NN')), ('strategis', np.str_('JJ')), ('untuk', np.str_('SC')), ('masa', np.str_('NN')), ('depan', np.str_('ADV')), ('.', 'SYM')]"
44,"Untuk itu, Prabowo menginginkan Indonesia dan Brasil bersinergi dalam hal perekonomian.","[('Untuk', np.str_('IN')), ('itu', np.str_('PR')), (',', 'SYM'), ('Prabowo', np.str_('NNP')), ('menginginkan', np.str_('VB')), ('Indonesia', np.str_('NNP')), ('dan', np.str_('CC')), ('Brasil', np.str_('NNP')), ('bersinergi', np.str_('VB')), ('dalam', np.str_('IN')), ('hal', np.str_('NN')), ('perekonomian', np.str_('NN')), ('.', 'SYM')]"
45,"Hal tersebut Prabowo sampaikan saat menghadiri Indonesia-Brazil Business Forum, yang digelar di Copacabana Palace, Rio de Janeiro, Brasil, Minggu (17/11/2024).","[('Hal', np.str_('NN')), ('tersebut', np.str_('DT')), ('Prabowo', np.str_('NNP')), ('sampaikan', np.str_('VB')), ('saat', np.str_('SC')), ('menghadiri', np.str_('VB')), ('Indonesia-Brazil', np.str_('NNP')), ('Business', np.str_('NNP')), ('Forum', np.str_('NNP')), (',', 'SYM'), ('yang', np.str_('PR')), ('digelar', np.str_('VB')), ('di', np.str_('IN')), ('Copacabana', np.str_('NNP')), ('Palace', np.str_('NNP')), (',', 'SYM'), ('Rio', np.str_('NNP')), ('de', np.str_('NNP')), ('Janeiro', np.str_('NNP')), (',', 'SYM'), ('Brasil', np.str_('NNP')), (',', 'SYM'), ('Minggu', np.str_('NNP')), ('(', 'SYM'), ('17/11/2024', np.str_('NUM')), (')', 'SYM'), ('.', 'SYM')]"
46,"Forum tersebut mempertemukan para pelaku usaha dari Indonesia dan Brasil untuk membahas peluang kerja sama ekonomi strategis, termasuk di sektor energi, industri, dan kemaritiman.","[('Forum', np.str_('NNP')), ('tersebut', np.str_('DT')), ('mempertemukan', np.str_('VB')), ('para', np.str_('DT')), ('pelaku', np.str_('NN')), ('usaha', np.str_('NN')), ('dari', np.str_('IN')), ('Indonesia', np.str_('NNP')), ('dan', np.str_('CC')), ('Brasil', np.str_('NNP')), ('untuk', np.str_('SC')), ('membahas', np.str_('VB')), ('peluang', np.str_('NN')), ('kerja', np.str_('NN')), ('sama', np.str_('JJ')), ('ekonomi', np.str_('NN')), ('strategis', np.str_('JJ')), (',', 'SYM'), ('termasuk', np.str_('VB')), ('di', np.str_('IN')), ('sektor', np.str_('NN')), ('energi', np.str_('NN')), (',', 'SYM'), ('industri', np.str_('NN')), (',', 'SYM'), ('dan', np.str_('CC')), ('kemaritiman', np.str_('NN')), ('.', 'SYM')]"
47,"""Indonesia dan Brasil adalah negara besar dengan populasi yang besar pula.","[('""', 'SYM'), ('Indonesia', np.str_('NNP')), ('dan', np.str_('CC')), ('Brasil', np.str_('NNP')), ('adalah', np.str_('ADV')), ('negara', np.str_('NN')), ('besar', np.str_('JJ')), ('dengan', np.str_('IN')), ('populasi', np.str_('NN')), ('yang', np.str_('PR')), ('besar', np.str_('JJ')), ('pula', np.str_('ADV')), ('.', 'SYM')]"
48,Kita memiliki sumber daya yang melimpah.,"[('Kita', np.str_('PR')), ('memiliki', np.str_('VB')), ('sumber', np.str_('NN')), ('daya', np.str_('NN')), ('yang', np.str_('PR')), ('melimpah', np.str_('VB')), ('.', 'SYM')]"
49,"Brasil sudah maju dalam industrinya, sementara Indonesia sedang berusaha menyusul melalui industrialisasi.","[('Brasil', np.str_('NNP')), ('sudah', np.str_('ADV')), ('maju', np.str_('VB')), ('dalam', np.str_('IN')), ('industri', np.str_('NN')), ('nya', np.str_('PR')), (',', 'SYM'), ('sementara', np.str_('CC')), ('Indonesia', np.str_('NNP')), ('sedang', np.str_('ADV')), ('berusaha', np.str_('VB')), ('menyusul', np.str_('VB')), ('melalui', np.str_('IN')), ('industrialisasi', np.str_('NN')), ('.', 'SYM')]"
50,"Saya yakin, kita bisa menciptakan sinergi yang baik dan hubungan yang saling menguntungkan,"" ujar Prabowo, dikutip dari Setpres, Senin (18/11/2024).","[('Saya', np.str_('PR')), ('yakin', np.str_('JJ')), (',', 'SYM'), ('kita', np.str_('PR')), ('bisa', np.str_('ADV')), ('menciptakan', np.str_('VB')), ('sinergi', np.str_('NN')), ('yang', np.str_('PR')), ('baik', np.str_('JJ')), ('dan', np.str_('CC')), ('hubungan', np.str_('NN')), ('yang', np.str_('PR')), ('saling', np.str_('ADV')), ('menguntungkan', np.str_('VB')), (',', 'SYM'), ('""', 'SYM'), ('ujar', np.str_('VB')), ('Prabowo', np.str_('NNP')), (',', 'SYM'), ('dikutip', np.str_('VB')), ('dari', np.str_('IN')), ('Setpres', np.str_('NNP')), (',', 'SYM'), ('Senin', np.str_('NNP')), ('(', 'SYM'), ('18/11/2024', np.str_('NUM')), (')', 'SYM'), ('.', 'SYM')]"
51,"Prabowo juga menyampaikan dukungannya terhadap peran Brasil sebagai salah satu anggota kunci BRICS, sebuah organisasi ekonomi yang semakin berpengaruh dalam kancah global.","[('Prabowo', np.str_('NNP')), ('juga', np.str_('ADV')), ('menyampaikan', np.str_('VB')), ('dukungan', np.str_('NN')), ('nya', np.str_('PR')), ('terhadap', np.str_('IN')), ('peran', np.str_('NN')), ('Brasil', np.str_('NNP')), ('sebagai', np.str_('IN')), ('salah', np.str_('JJ')), ('satu', np.str_('NUM')), ('anggota', np.str_('NN')), ('kunci', np.str_('NN')), ('BRICS', np.str_('NNP')), (',', 'SYM'), ('sebuah', np.str_('DT')), ('organisasi', np.str_('NN')), ('ekonomi', np.str_('NN')), ('yang', np.str_('PR')), ('semakin', np.str_('ADV')), ('berpengaruh', np.str_('VB')), ('dalam', np.str_('IN')), ('kancah', np.str_('NN')), ('global', np.str_('JJ')), ('.', 'SYM')]"
52,"Menurutnya, Indonesia berkomitmen untuk menjadi anggota BRICS sebagai bagian dari strategi memperkuat ekonomi nasional.","[('Menurut', np.str_('IN')), ('nya', np.str_('PR')), (',', 'SYM'), ('Indonesia', np.str_('NNP')), ('berkomitmen', np.str_('VB')), ('untuk', np.str_('SC')), ('menjadi', np.str_('VB')), ('anggota', np.str_('NN')), ('BRICS', np.str_('NNP')), ('sebagai', np.str_('IN')), ('bagian', np.str_('NN')), ('dari', np.str_('IN')), ('strategi', np.str_('NN')), ('memperkuat', np.str_('VB')), ('ekonomi', np.str_('NN')), ('nasional', np.str_('JJ')), ('.', 'SYM')]"
53,"""Saya telah mengirim Menteri Luar Negeri untuk menghadiri KTT BRICS di Kazan, hanya sehari setelah kabinet saya dilantik.","[('""', 'SYM'), ('Saya', np.str_('PR')), ('telah', np.str_('ADV')), ('mengirim', np.str_('VB')), ('Menteri', np.str_('NNP')), ('Luar', np.str_('NNP')), ('Negeri', np.str_('NNP')), ('untuk', np.str_('SC')), ('menghadiri', np.str_('VB')), ('KTT', np.str_('NNP')), ('BRICS', np.str_('NNP')), ('di', np.str_('IN')), ('Kazan', np.str_('NNP')), (',', 'SYM'), ('hanya', np.str_('ADV')), ('sehari', np.str_('JJ')), ('setelah', np.str_('SC')), ('kabinet', np.str_('NN')), ('saya', np.str_('PR')), ('dilantik', np.str_('VB')), ('.', 'SYM')]"
54,"Indonesia ingin bergabung dengan Brasil dan negara anggota BRICS lainnya,"" tuturnya.","[('Indonesia', np.str_('NNP')), ('ingin', np.str_('ADV')), ('bergabung', np.str_('VB')), ('dengan', np.str_('IN')), ('Brasil', np.str_('NNP')), ('dan', np.str_('CC')), ('negara', np.str_('NN')), ('anggota', np.str_('NN')), ('BRICS', np.str_('NNP')), ('lain', np.str_('JJ')), ('nya', np.str_('DT')), (',', 'SYM'), ('""', 'SYM'), ('tutur', np.str_('NN')), ('nya', np.str_('PR')), ('.', 'SYM')]"
55,"Kemudian, Prabowo menekankan pentingnya ketahanan pangan sebagai fondasi utama pembangunan sebuah negara.","[('Kemudian', np.str_('CC')), (',', 'SYM'), ('Prabowo', np.str_('NNP')), ('menekankan', np.str_('VB')), ('penting', np.str_('JJ')), ('nya', np.str_('DT')), ('ketahanan', np.str_('NN')), ('pangan', np.str_('NN')), ('sebagai', np.str_('IN')), ('fondasi', np.str_('NN')), ('utama', np.str_('JJ')), ('pembangunan', np.str_('NN')), ('sebuah', np.str_('DT')), ('negara', np.str_('NN')), ('.', 'SYM')]"
56,"Dia menggarisbawahi program pemberian makanan gratis untuk anak-anak Indonesia sebagai prioritas pemerintahannya, seraya mempelajari keberhasilan Brasil dalam program serupa.","[('Dia', np.str_('PR')), ('menggarisbawahi', np.str_('VB')), ('program', np.str_('NN')), ('pemberian', np.str_('NN')), ('makanan', np.str_('NN')), ('gratis', np.str_('JJ')), ('untuk', np.str_('IN')), ('anak-anak', np.str_('NN')), ('Indonesia', np.str_('NNP')), ('sebagai', np.str_('IN')), ('prioritas', np.str_('NN')), ('pemerintahan', np.str_('NN')), ('nya', np.str_('PR')), (',', 'SYM'), ('seraya', np.str_('JJ')), ('mempelajari', np.str_('VB')), ('keberhasilan', np.str_('NN')), ('Brasil', np.str_('NNP')), ('dalam', np.str_('IN')), ('program', np.str_('NN')), ('serupa', np.str_('JJ')), ('.', 'SYM')]"
57,"""Saya juga ingin belajar dari program Brasil yang telah sukses, dan saya telah meminta tim saya untuk mengatur kerja sama lebih lanjut dengan Duta Besar Brasil di Indonesia,"" kata Prabowo.","[('""', 'SYM'), ('Saya', np.str_('PR')), ('juga', np.str_('ADV')), ('ingin', np.str_('ADV')), ('belajar', np.str_('VB')), ('dari', np.str_('IN')), ('program', np.str_('NN')), ('Brasil', np.str_('NNP')), ('yang', np.str_('PR')), ('telah', np.str_('ADV')), ('sukses', np.str_('JJ')), (',', 'SYM'), ('dan', np.str_('CC')), ('saya', np.str_('PR')), ('telah', np.str_('ADV')), ('meminta', np.str_('VB')), ('tim', np.str_('NN')), ('saya', np.str_('PR')), ('untuk', np.str_('SC')), ('mengatur', np.str_('VB')), ('kerja', np.str_('NN')), ('sama', np.str_('JJ')), ('lebih', np.str_('ADV')), ('lanjut', np.str_('JJ')), ('dengan', np.str_('IN')), ('Duta', np.str_('NNP')), ('Besar', np.str_('NNP')), ('Brasil', np.str_('NNP')), ('di', np.str_('IN')), ('Indonesia', np.str_('NNP')), (',', 'SYM'), ('""', 'SYM'), ('kata', np.str_('NN')), ('Prabowo', np.str_('NNP')), ('.', 'SYM')]"
58,"Dalam bidang energi, Prabowo menyoroti peluang besar untuk kerja sama, terutama dalam pengembangan biofuel dan energi terbarukan.","[('Dalam', np.str_('IN')), ('bidang', np.str_('NN')), ('energi', np.str_('NN')), (',', 'SYM'), ('Prabowo', np.str_('NNP')), ('menyoroti', np.str_('VB')), ('peluang', np.str_('NN')), ('besar', np.str_('JJ')), ('untuk', np.str_('SC')), ('kerja', np.str_('NN')), ('sama', np.str_('JJ')), (',', 'SYM'), ('terutama', np.str_('JJ')), ('dalam', np.str_('IN')), ('pengembangan', np.str_('NN')), ('biofuel', np.str_('NN')), ('dan', np.str_('CC')), ('energi', np.str_('NN')), ('terbarukan', np.str_('VB')), ('.', 'SYM')]"
59,"Indonesia, kata dia, berambisi meningkatkan penggunaan biodiesel hingga 50% pada 2025, dengan memanfaatkan minyak kelapa sawit sebagai bahan baku utama.","[('Indonesia', np.str_('NNP')), (',', 'SYM'), ('kata', np.str_('NN')), ('dia', np.str_('PR')), (',', 'SYM'), ('berambisi', np.str_('VB')), ('meningkatkan', np.str_('VB')), ('penggunaan', np.str_('NN')), ('biodiesel', np.str_('NN')), ('hingga', np.str_('IN')), ('50%', np.str_('NUM')), ('pada', np.str_('IN')), ('2025', np.str_('NUM')), (',', 'SYM'), ('dengan', np.str_('SC')), ('memanfaatkan', np.str_('VB')), ('minyak', np.str_('NN')), ('kelapa', np.str_('NN')), ('sawit', np.str_('NN')), ('sebagai', np.str_('IN')), ('bahan', np.str_('NN')), ('baku', np.str_('NN')), ('utama', np.str_('JJ')), ('.', 'SYM')]"
60,"Sementara itu, di sektor kemaritiman, Prabowo menyatakan Indonesia memiliki cadangan perikanan terbesar kedua atau ketiga di dunia, tetapi kekurangan 40.000 kapal penangkap ikan berkapasitas 150-300 GT.","[('Sementara', np.str_('IN')), ('itu', np.str_('PR')), (',', 'SYM'), ('di', np.str_('IN')), ('sektor', np.str_('NN')), ('kemaritiman', np.str_('NN')), (',', 'SYM'), ('Prabowo', np.str_('NNP')), ('menyatakan', np.str_('VB')), ('Indonesia', np.str_('NNP')), ('memiliki', np.str_('VB')), ('cadangan', np.str_('NN')), ('perikanan', np.str_('NN')), ('terbesar', np.str_('JJ')), ('kedua', np.str_('JJ')), ('atau', np.str_('CC')), ('ketiga', np.str_('JJ')), ('di', np.str_('IN')), ('dunia', np.str_('NN')), (',', 'SYM'), ('tetapi', np.str_('CC')), ('kekurangan', np.str_('NN')), ('40.000', np.str_('NUM')), ('kapal', np.str_('NN')), ('penangkap', np.str_('NN')), ('ikan', np.str_('NN')), ('berkapasitas', np.str_('VB')), ('150-300', np.str_('NUM')), ('GT', np.str_('NNP')), ('.', 'SYM')]"
61,"Prabowo pun mengundang pelaku usaha Brasil untuk berinvestasi di sektor ini, sekaligus mendukung program hilirisasi sumber daya alam Indonesia.","[('Prabowo', np.str_('NNP')), ('pun', np.str_('RP')), ('mengundang', np.str_('VB')), ('pelaku', np.str_('NN')), ('usaha', np.str_('NN')), ('Brasil', np.str_('NNP')), ('untuk', np.str_('SC')), ('berinvestasi', np.str_('VB')), ('di', np.str_('IN')), ('sektor', np.str_('NN')), ('ini', np.str_('DT')), (',', 'SYM'), ('sekaligus', np.str_('ADV')), ('mendukung', np.str_('VB')), ('program', np.str_('NN')), ('hilirisasi', np.str_('NN')), ('sumber', np.str_('NN')), ('daya', np.str_('NN')), ('alam', np.str_('NN')), ('Indonesia', np.str_('NNP')), ('.', 'SYM')]"
62,Prabowo juga menggarisbawahi komitmen Indonesia untuk menciptakan iklim bisnis yang positif dan terbuka bagi investasi asing.,"[('Prabowo', np.str_('NNP')), ('juga', np.str_('ADV')), ('menggarisbawahi', np.str_('VB')), ('komitmen', np.str_('NN')), ('Indonesia', np.str_('NNP')), ('untuk', np.str_('SC')), ('menciptakan', np.str_('VB')), ('iklim', np.str_('NN')), ('bisnis', np.str_('NN')), ('yang', np.str_('PR')), ('positif', np.str_('JJ')), ('dan', np.str_('CC')), ('terbuka', np.str_('JJ')), ('bagi', np.str_('IN')), ('investasi', np.str_('NN')), ('asing', np.str_('JJ')), ('.', 'SYM')]"
63,"""Kami bertekad menciptakan lingkungan bisnis yang positif,"" imbuhnya.","[('""', 'SYM'), ('Kami', np.str_('PR')), ('bertekad', np.str_('VB')), ('menciptakan', np.str_('VB')), ('lingkungan', np.str_('NN')), ('bisnis', np.str_('NN')), ('yang', np.str_('PR')), ('positif', np.str_('JJ')), (',', 'SYM'), ('""', 'SYM'), ('imbuh', np.str_('NN')), ('nya', np.str_('PR')), ('.', 'SYM')]"
64,"Pada kesempatan kali ini, Prabowo didampingi oleh Menteri Koordinator Bidang Perekonomian Airlangga Hartarto, Menteri Luar Negeri Sugiono, Sekretaris Kabinet Teddy Indra Wijaya, Wakil Menteri Keuangan Thomas Djiwandono, dan Dubes RI untuk Brasil Edi Yusup.","[('Pada', np.str_('IN')), ('kesempatan', np.str_('NN')), ('kali', np.str_('NN')), ('ini', np.str_('DT')), (',', 'SYM'), ('Prabowo', np.str_('NNP')), ('didampingi', np.str_('VB')), ('oleh', np.str_('IN')), ('Menteri', np.str_('NNP')), ('Koordinator', np.str_('NNP')), ('Bidang', np.str_('NNP')), ('Perekonomian', np.str_('NNP')), ('Airlangga', np.str_('NNP')), ('Hartarto', np.str_('NNP')), (',', 'SYM'), ('Menteri', np.str_('NNP')), ('Luar', np.str_('NNP')), ('Negeri', np.str_('NNP')), ('Sugiono', np.str_('NNP')), (',', 'SYM'), ('Sekretaris', np.str_('NNP')), ('Kabinet', np.str_('NNP')), ('Teddy', np.str_('NNP')), ('Indra', np.str_('NNP')), ('Wijaya', np.str_('NNP')), (',', 'SYM'), ('Wakil', np.str_('NNP')), ('Menteri', np.str_('NNP')), ('Keuangan', np.str_('NNP')), ('Thomas', np.str_('NNP')), ('Djiwandono', np.str_('NNP')), (',', 'SYM'), ('dan', np.str_('CC')), ('Dubes', np.str_('NNP')), ('RI', np.str_('NNP')), ('untuk', np.str_('IN')), ('Brasil', np.str_('NNP')), ('Edi', np.str_('NNP')), ('Yusup', np.str_('NNP')), ('.', 'SYM')]"
65,"Hingga Triwulan Ketiga, KEK Serap Investasi Rp 242,5 Triliun","[('Hingga', np.str_('IN')), ('Triwulan', np.str_('NN')), ('Ketiga', np.str_('NUM')), (',', 'SYM'), ('KEK', np.str_('NNP')), ('Serap', np.str_('NNP')), ('Investasi', np.str_('NNP')), ('Rp', np.str_('SYM')), ('242,5', np.str_('NUM')), ('Triliun', np.str_('NNP'))]"
66,"Realisasi investasi Kawasan Ekonomi Khusus (KEK) secara kumulatif hingga triwulan III tahun 2024 telah mencapai Rp 242,5 triliun.","[('Realisasi', np.str_('NN')), ('investasi', np.str_('NN')), ('Kawasan', np.str_('NNP')), ('Ekonomi', np.str_('NNP')), ('Khusus', np.str_('NNP')), ('(', 'SYM'), ('KEK', np.str_('NNP')), (')', 'SYM'), ('secara', np.str_('IN')), ('kumulatif', np.str_('JJ')), ('hingga', np.str_('IN')), ('triwulan', np.str_('NN')), ('III', np.str_('NNP')), ('tahun', np.str_('NN')), ('2024', np.str_('NUM')), ('telah', np.str_('ADV')), ('mencapai', np.str_('VB')), ('Rp', np.str_('SYM')), ('242,5', np.str_('NUM')), ('triliun', np.str_('NUM')), ('.', 'SYM')]"
67,"Sementara itu, jumlah tenaga kerja yang terserap secara kumulatif hingga September 2024 mencapai 151.260 orang.","[('Sementara', np.str_('IN')), ('itu', np.str_('PR')), (',', 'SYM'), ('jumlah', np.str_('NN')), ('tenaga', np.str_('NN')), ('kerja', np.str_('NN')), ('yang', np.str_('PR')), ('terserap', np.str_('VB')), ('secara', np.str_('IN')), ('kumulatif', np.str_('JJ')), ('hingga', np.str_('IN')), ('September', np.str_('NNP')), ('2024', np.str_('NUM')), ('mencapai', np.str_('VB')), ('151.260', np.str_('NUM')), ('orang', np.str_('NN')), ('.', 'SYM')]"
68,"Dengan 394 pelaku usaha di KEK, Pemerintah optimistis bahwa target investasi dapat tercapai.","[('Dengan', np.str_('IN')), ('394', np.str_('NUM')), ('pelaku', np.str_('NN')), ('usaha', np.str_('NN')), ('di', np.str_('IN')), ('KEK', np.str_('NNP')), (',', 'SYM'), ('Pemerintah', np.str_('NNP')), ('optimistis', np.str_('JJ')), ('bahwa', np.str_('SC')), ('target', np.str_('NN')), ('investasi', np.str_('NN')), ('dapat', np.str_('ADV')), ('tercapai', np.str_('VB')), ('.', 'SYM')]"
69,"Plt Sekretaris Jenderal Dewan Nasional KEK, Rizal Edwin Manansang berharap seluruh KEK ini bisa mencapai target tahun 2024 yang telah ditetapkan.","[('Plt', np.str_('NNP')), ('Sekretaris', np.str_('NNP')), ('Jenderal', np.str_('NNP')), ('Dewan', np.str_('NNP')), ('Nasional', np.str_('NNP')), ('KEK', np.str_('NNP')), (',', 'SYM'), ('Rizal', np.str_('NNP')), ('Edwin', np.str_('NNP')), ('Manansang', np.str_('NNP')), ('berharap', np.str_('VB')), ('seluruh', np.str_('DT')), ('KEK', np.str_('NNP')), ('ini', np.str_('DT')), ('bisa', np.str_('ADV')), ('mencapai', np.str_('VB')), ('target', np.str_('NN')), ('tahun', np.str_('NN')), ('2024', np.str_('NUM')), ('yang', np.str_('PR')), ('telah', np.str_('ADV')), ('ditetapkan', np.str_('VB')), ('.', 'SYM')]"
70,"""Kami mengharapkan pada sisa tahun 2024, seluruh KEK mampu memenuhi komitmen dan mendorong rencana realisasi investasi dan serapan tenaga kerja yang telah ditargetkan sebelumnya,"" ujarnya dikutip dari laman Dewan Nasional KEK pada Minggu (17/11/2024).","[('""', 'SYM'), ('Kami', np.str_('PR')), ('mengharapkan', np.str_('VB')), ('pada', np.str_('IN')), ('sisa', np.str_('NN')), ('tahun', np.str_('NN')), ('2024', np.str_('NUM')), (',', 'SYM'), ('seluruh', np.str_('DT')), ('KEK', np.str_('NNP')), ('mampu', np.str_('ADV')), ('memenuhi', np.str_('VB')), ('komitmen', np.str_('NN')), ('dan', np.str_('CC')), ('mendorong', np.str_('VB')), ('rencana', np.str_('NN')), ('realisasi', np.str_('NN')), ('investasi', np.str_('NN')), ('dan', np.str_('CC')), ('serapan', np.str_('NN')), ('tenaga', np.str_('NN')), ('kerja', np.str_('NN')), ('yang', np.str_('PR')), ('telah', np.str_('ADV')), ('ditargetkan', np.str_('VB')), ('sebelumnya', np.str_('ADV')), (',', 'SYM'), ('""', 'SYM'), ('ujar', np.str_('VB')), ('nya', np.str_('PR')), ('dikutip', np.str_('VB')), ('dari', np.str_('IN')), ('laman', np.str_('NN')), ('Dewan', np.str_('NNP')), ('Nasional', np.str_('NNP')), ('KEK', np.str_('NNP')), ('pada', np.str_('IN')), ('Minggu', np.str_('NNP')), ('(', 'SYM'), ('17/11/2024', np.str_('NUM')), (')', 'SYM'), ('.', 'SYM')]"
71,"Dari 24 KEK di berbagai wilayah Indonesia, terdapat delapan KEK unggulan seperti KEK Kendal, KEK Sei Mangkei, KEK Mandalika, KEK Nongsa, KEK Sanur, KEK Singhasari, KEK Kura Kura Bali, dan KEK Lido telah menunjukkan kemajuan signifikan dengan merealisasikan sebagian besar target investasi tahun 2024 (di atas 75%).","[('Dari', np.str_('IN')), ('24', np.str_('NUM')), ('KEK', np.str_('NNP')), ('di', np.str_('IN')), ('berbagai', np.str_('DT')), ('wilayah', np.str_('NN')), ('Indonesia', np.str_('NNP')), (',', 'SYM'), ('terdapat', np.str_('VB')), ('delapan', np.str_('NUM')), ('KEK', np.str_('NNP')), ('unggulan', np.str_('NN')), ('seperti', np.str_('IN')), ('KEK', np.str_('NNP')), ('Kendal', np.str_('NNP')), (',', 'SYM'), ('KEK', np.str_('NNP')), ('Sei', np.str_('NNP')), ('Mangkei', np.str_('NNP')), (',', 'SYM'), ('KEK', np.str_('NNP')), ('Mandalika', np.str_('NNP')), (',', 'SYM'), ('KEK', np.str_('NNP')), ('Nongsa', np.str_('NNP')), (',', 'SYM'), ('KEK', np.str_('NNP')), ('Sanur', np.str_('NNP')), (',', 'SYM'), ('KEK', np.str_('NNP')), ('Singhasari', np.str_('NNP')), (',', 'SYM'), ('KEK', np.str_('NNP')), ('Kura', np.str_('NNP')), ('Kura', np.str_('NNP')), ('Bali', np.str_('NNP')), (',', 'SYM'), ('dan', np.str_('CC')), ('KEK', np.str_('NNP')), ('Lido', np.str_('NNP')), ('telah', np.str_('ADV')), ('menunjukkan', np.str_('VB')), ('kemajuan', np.str_('NN')), ('signifikan', np.str_('JJ')), ('dengan', np.str_('IN')), ('merealisasikan', np.str_('VB')), ('sebagian', np.str_('NN')), ('besar', np.str_('JJ')), ('target', np.str_('NN')), ('investasi', np.str_('NN')), ('tahun', np.str_('NN')), ('2024', np.str_('NUM')), ('(', 'SYM'), ('di', np.str_('IN')), ('atas', np.str_('NN')), ('75%', np.str_('NUM')), (')', 'SYM'), ('.', 'SYM')]"
